"block","proj_id","nocturnal_hours","block_effort","diurnal_hours"
"36081B6NE","EBIRD_ATL_NC",0.1,111.186,111.086
"35082F5SE","EBIRD_ATL_NC",0,110.817,110.817
"35078H8NW","EBIRD_ATL_NC",0,99.483,99.483
"35080B7CW","EBIRD_ATL_NC",0,85.518,85.518
"35082D3SW","EBIRD_ATL_NC",0,80.766,80.766
"36081A8SE","EBIRD_ATL_NC",0,79.435,79.435
"35080B7SE","EBIRD_ATL_NC",0,76.038,76.038
"35079G2SE","EBIRD_ATL_NC",0,71.579,71.579
"35082E5SE","EBIRD_ATL_NC",0.167,71.06,70.893
"35078G8SE","EBIRD_ATL_NC",1.5,70.302,68.802
"35082D5SE","EBIRD_ATL_NC",0,68.916,68.916
"35080E4NE","EBIRD_ATL_NC",6,68,62
"36081B6CE","EBIRD_ATL_NC",0,66.835,66.835
"36081B8SE","EBIRD_ATL_NC",0,65.543,65.543
"34078H8NW","EBIRD_ATL_NC",0.017,65.082,65.065
"35079B3SW","EBIRD_ATL_NC",0,60.82,60.82
"35082E4SE","EBIRD_ATL_NC",0.683,60.226,59.543
"35079G1SE","EBIRD_ATL_NC",0,59.801,59.801
"36081A7NW","EBIRD_ATL_NC",0,59.483,59.483
"35079H1CW","EBIRD_ATL_NC",0,58.19,58.19
"35082C5SE","EBIRD_ATL_NC",0.467,57.432,56.965
"35082C3SE","EBIRD_ATL_NC",0,54.979,54.979
"35078F3SW","EBIRD_ATL_NC",0.602,52.931,52.329
"35082G3CW","EBIRD_ATL_NC",0.468,52.671,52.203
"36076A6CE","EBIRD_ATL_NC",0.084,49.977,49.893
"36081C5SE","EBIRD_ATL_NC",0.75,48.625,47.875
"35078H6SE","EBIRD_ATL_NC",3,48.325,45.325
"35075B5NE","EBIRD_ATL_NC",0,47.616,47.616
"35080A7CW","EBIRD_ATL_NC",0,47.467,47.467
"35079H1SW","EBIRD_ATL_NC",0,47.449,47.449
"35081B1NW","EBIRD_ATL_NC",0,46.567,46.567
"35082D2CW","EBIRD_ATL_NC",0,45.797,45.797
"35082C4CW","EBIRD_ATL_NC",0,45.753,45.753
"35077B5SE","EBIRD_ATL_NC",2.989,44.008,41.019
"35079G2NW","EBIRD_ATL_NC",0,43.637,43.637
"35078G5SE","EBIRD_ATL_NC",0,43.096,43.096
"35082B1NW","EBIRD_ATL_NC",0,42.565,42.565
"35078G7SE","EBIRD_ATL_NC",1.301,41.384,40.083
"35082F6NW","EBIRD_ATL_NC",1.35,41.198,39.848
"35079G2NE","EBIRD_ATL_NC",0,40.568,40.568
"35077A1CE","EBIRD_ATL_NC",0.635,39.283,38.648
"35078F6NW","EBIRD_ATL_NC",0,38.885,38.885
"35078G6CW","EBIRD_ATL_NC",0,38.486,38.486
"35078E4SW","EBIRD_ATL_NC",0,37.398,37.398
"36080B3CW","EBIRD_ATL_NC",0,36.895,36.895
"35082C3SW","EBIRD_ATL_NC",0,34.651,34.651
"35077G8SE","EBIRD_ATL_NC",0.25,34.531,34.281
"35082C2NW","EBIRD_ATL_NC",0,34.47,34.47
"35078H5SE","EBIRD_ATL_NC",1,33.374,32.374
"34078C1SW","EBIRD_ATL_NC",2,33.25,31.25
"36079D7CE","EBIRD_ATL_NC",9.214,32.594,23.38
"35082D6SE","EBIRD_ATL_NC",1.117,32.391,31.274
"35075F4NW","EBIRD_ATL_NC",0,32.084,32.084
"35079A2SW","EBIRD_ATL_NC",0,31.284,31.284
"34076H7NW","EBIRD_ATL_NC",0.2,30.478,30.278
"36081E1SE","EBIRD_ATL_NC",0,30.464,30.464
"35080F4CW","EBIRD_ATL_NC",0,30.068,30.068
"36080B3SE","EBIRD_ATL_NC",0,29.714,29.714
"35079H1CE","EBIRD_ATL_NC",0.067,29.648,29.581
"35082F1CE","EBIRD_ATL_NC",0,29.647,29.647
"35083A7SE","EBIRD_ATL_NC",0,29.396,29.396
"35080B7CE","EBIRD_ATL_NC",0.083,29.367,29.284
"35077A1SE","EBIRD_ATL_NC",0.385,29.357,28.972
"35082D5NE","EBIRD_ATL_NC",0.05,29.281,29.231
"35082F4CW","EBIRD_ATL_NC",0,28.884,28.884
"35081G8SE","EBIRD_ATL_NC",0.817,28.749,27.932
"35078H8SW","EBIRD_ATL_NC",0,28.718,28.718
"36081B5NE","EBIRD_ATL_NC",0,28.532,28.532
"36079A1NW","EBIRD_ATL_NC",0,28.18,28.18
"36079A2SE","EBIRD_ATL_NC",0,27.656,27.656
"35082F4SW","EBIRD_ATL_NC",0,27.369,27.369
"35080B6SW","EBIRD_ATL_NC",0,25.984,25.984
"36081C7SE","EBIRD_ATL_NC",0,25.741,25.741
"36081C6SE","EBIRD_ATL_NC",0,25.487,25.487
"35082E4NE","EBIRD_ATL_NC",0,25.382,25.382
"35078H8SE","EBIRD_ATL_NC",0,24.919,24.919
"34077B7NW","EBIRD_ATL_NC",0,24.9,24.9
"36080C4SE","EBIRD_ATL_NC",0.284,24.68,24.396
"35082E8SW","EBIRD_ATL_NC",0,24.602,24.602
"36078B7SW","EBIRD_ATL_NC",0.067,24.253,24.186
"36079B2SE","EBIRD_ATL_NC",0,24.224,24.224
"35080C8SE","EBIRD_ATL_NC",0,24.133,24.133
"35082E8SE","EBIRD_ATL_NC",0,24,24
"35078G6CE","EBIRD_ATL_NC",0,23.95,23.95
"36078A8SE","EBIRD_ATL_NC",0,23.317,23.317
"35083D7SE","EBIRD_ATL_NC",0,23.25,23.25
"36079A2CE","EBIRD_ATL_NC",0,23.219,23.219
"35082D7SE","EBIRD_ATL_NC",0,22.936,22.936
"34079H2NE","EBIRD_ATL_NC",0.283,22.932,22.649
"36081B6SE","EBIRD_ATL_NC",0.084,22.725,22.641
"36081D6SE","EBIRD_ATL_NC",0,22.716,22.716
"35082D2SE","EBIRD_ATL_NC",0,22.515,22.515
"36075B7CW","EBIRD_ATL_NC",0.4,22.233,21.833
"35075F4CW","EBIRD_ATL_NC",0,22.146,22.146
"35082B6NW","EBIRD_ATL_NC",0,22.115,22.115
"34079H3SW","EBIRD_ATL_NC",0,21.868,21.868
"35075H6NE","EBIRD_ATL_NC",0.233,21.849,21.616
"34079F2CW","EBIRD_ATL_NC",0,21.834,21.834
"35077F7SE","EBIRD_ATL_NC",0,21.634,21.634
"35078G5CW","EBIRD_ATL_NC",0,21.334,21.334
"35080D5SE","EBIRD_ATL_NC",0.884,20.961,20.077
"35083E2CE","EBIRD_ATL_NC",0.7,20.933,20.233
"35079H2NE","EBIRD_ATL_NC",0,20.605,20.605
"36081C6CW","EBIRD_ATL_NC",0,20.433,20.433
"36079A7NE","EBIRD_ATL_NC",0,20.333,20.333
"35082B5CW","EBIRD_ATL_NC",0,20.103,20.103
"36080E1SE","EBIRD_ATL_NC",0.883,19.798,18.915
"35078G4SE","EBIRD_ATL_NC",1.384,19.72,18.336
"35082D3NE","EBIRD_ATL_NC",0,19.413,19.413
"35075F5NE","EBIRD_ATL_NC",0,19.069,19.069
"34076F7CW","EBIRD_ATL_NC",0,19.052,19.052
"35078H7SE","EBIRD_ATL_NC",0.434,18.954,18.52
"36081B7SW","EBIRD_ATL_NC",0,18.916,18.916
"36081E6CE","EBIRD_ATL_NC",0,18.852,18.852
"35082D8NW","EBIRD_ATL_NC",0,18.632,18.632
"36076B6SE","EBIRD_ATL_NC",0,18.622,18.622
"36080B7NW","EBIRD_ATL_NC",5,18.3,13.3
"34076G5SE","EBIRD_ATL_NC",0.5,18.299,17.799
"35082C4SE","EBIRD_ATL_NC",0,18.183,18.183
"36079E8SW","EBIRD_ATL_NC",2.417,18.166,15.749
"35080H4NE","EBIRD_ATL_NC",0,17.933,17.933
"35079G1CW","EBIRD_ATL_NC",0,17.733,17.733
"36079A2SW","EBIRD_ATL_NC",0.183,17.7,17.517
"36079D7NE","EBIRD_ATL_NC",0,17.449,17.449
"36078A7CE","EBIRD_ATL_NC",0.35,17.034,16.684
"35079H1NE","EBIRD_ATL_NC",0,16.937,16.937
"35082D5NW","EBIRD_ATL_NC",0.25,16.702,16.452
"36079A7NW","EBIRD_ATL_NC",0,16.636,16.636
"35080C4SW","EBIRD_ATL_NC",0,16.535,16.535
"35075C5SE","EBIRD_ATL_NC",0,16.418,16.418
"35078G6SE","EBIRD_ATL_NC",0,16.404,16.404
"35082H3SE","EBIRD_ATL_NC",0,16.392,16.392
"36080C1CE","EBIRD_ATL_NC",0,16.319,16.319
"35078G7NE","EBIRD_ATL_NC",0,16.3,16.3
"36081E4SE","EBIRD_ATL_NC",0.3,16.238,15.938
"35082E6SE","EBIRD_ATL_NC",1.683,16.084,14.401
"35078F8NW","EBIRD_ATL_NC",0,16.066,16.066
"34078A1SE","EBIRD_ATL_NC",0,16,16
"35078F6SE","EBIRD_ATL_NC",0,15.858,15.858
"35078G6SW","EBIRD_ATL_NC",0,15.701,15.701
"35082E4CW","EBIRD_ATL_NC",0,15.667,15.667
"35078H8CW","EBIRD_ATL_NC",0,15.6,15.6
"36080B2NW","EBIRD_ATL_NC",0,15.553,15.553
"35079F1CE","EBIRD_ATL_NC",0,15.517,15.517
"36079C4NE","EBIRD_ATL_NC",0.417,15.486,15.069
"35078E8SW","EBIRD_ATL_NC",0,15.366,15.366
"36081C4SW","EBIRD_ATL_NC",0,15.29,15.29
"35082H4NW","EBIRD_ATL_NC",0,15.184,15.184
"36078A5NW","EBIRD_ATL_NC",0,15.167,15.167
"35078G8NE","EBIRD_ATL_NC",0.467,15.084,14.617
"35082C2CW","EBIRD_ATL_NC",0,15.003,15.003
"35081C4CW","EBIRD_ATL_NC",0,14.983,14.983
"35078G7CE","EBIRD_ATL_NC",0,14.937,14.937
"36081B7SE","EBIRD_ATL_NC",0,14.834,14.834
"35082E5NW","EBIRD_ATL_NC",0,14.831,14.831
"35082D3NW","EBIRD_ATL_NC",0,14.817,14.817
"35079H3SE","EBIRD_ATL_NC",0,14.806,14.806
"35081H1NW","EBIRD_ATL_NC",0,14.767,14.767
"35080B8CW","EBIRD_ATL_NC",0.667,14.765,14.098
"36080A3NE","EBIRD_ATL_NC",0,14.519,14.519
"35079H2CW","EBIRD_ATL_NC",0,14.466,14.466
"35076C8SW","EBIRD_ATL_NC",0,14.435,14.435
"35076A7SE","EBIRD_ATL_NC",0,14.366,14.366
"35082D6CE","EBIRD_ATL_NC",0.034,14.252,14.218
"36079E7SE","EBIRD_ATL_NC",1.117,14.102,12.985
"35078H8NE","EBIRD_ATL_NC",0,13.967,13.967
"35082G3SE","EBIRD_ATL_NC",0,13.935,13.935
"35083D5SE","EBIRD_ATL_NC",0,13.901,13.901
"35075G7NW","EBIRD_ATL_NC",0,13.899,13.899
"36081C5SW","EBIRD_ATL_NC",0.166,13.861,13.695
"36080A4SE","EBIRD_ATL_NC",0,13.765,13.765
"35077F8NE","EBIRD_ATL_NC",0,13.732,13.732
"35078F7SE","EBIRD_ATL_NC",0,13.68,13.68
"36075B7SE","EBIRD_ATL_NC",0,13.649,13.649
"35080A7SW","EBIRD_ATL_NC",0,13.634,13.634
"35082E6SW","EBIRD_ATL_NC",0,13.55,13.55
"35082C7NE","EBIRD_ATL_NC",0,13.467,13.467
"35082G2SE","EBIRD_ATL_NC",0,13.322,13.322
"35078C3NE","EBIRD_ATL_NC",0.25,13.134,12.884
"36076D6CW","EBIRD_ATL_NC",0,13.05,13.05
"36078B6SE","EBIRD_ATL_NC",0,13.014,13.014
"35078G7SW","EBIRD_ATL_NC",0,12.967,12.967
"36082A1NE","EBIRD_ATL_NC",0,12.95,12.95
"35080B4NW","EBIRD_ATL_NC",0,12.919,12.919
"36075A6SE","EBIRD_ATL_NC",0,12.639,12.639
"35082C8CE","EBIRD_ATL_NC",0,12.634,12.634
"35082G5SE","EBIRD_ATL_NC",0,12.603,12.603
"35077F2CE","EBIRD_ATL_NC",0,12.551,12.551
"35078G5CE","EBIRD_ATL_NC",0,12.507,12.507
"35081B2NE","EBIRD_ATL_NC",0,12.447,12.447
"35078C4SE","EBIRD_ATL_NC",0.517,12.354,11.837
"34080G6NE","EBIRD_ATL_NC",0,12.339,12.339
"35080B7NW","EBIRD_ATL_NC",0,12.319,12.319
"36079B7SW","EBIRD_ATL_NC",0,12.299,12.299
"36079B7SE","EBIRD_ATL_NC",0,12.297,12.297
"34077F1SW","EBIRD_ATL_NC",0,12.235,12.235
"35080D7CW","EBIRD_ATL_NC",0,12.184,12.184
"35082C3CE","EBIRD_ATL_NC",0,12.182,12.182
"36079D6NW","EBIRD_ATL_NC",0,12.117,12.117
"34077C6NW","EBIRD_ATL_NC",0,12,12
"35083C6NW","EBIRD_ATL_NC",0,11.901,11.901
"35078H6SW","EBIRD_ATL_NC",0,11.754,11.754
"36078B5SE","EBIRD_ATL_NC",0.483,11.714,11.231
"35082H2SE","EBIRD_ATL_NC",0,11.617,11.617
"35079E2NE","EBIRD_ATL_NC",0,11.583,11.583
"35082F3NW","EBIRD_ATL_NC",0,11.565,11.565
"34080G3NW","EBIRD_ATL_NC",0,11.56,11.56
"35082F7CW","EBIRD_ATL_NC",0,11.533,11.533
"35078F8NE","EBIRD_ATL_NC",0,11.522,11.522
"35082D5CE","EBIRD_ATL_NC",0,11.45,11.45
"36078A7NW","EBIRD_ATL_NC",0,11.301,11.301
"36078B8SE","EBIRD_ATL_NC",0,11.2,11.2
"35080C8NE","EBIRD_ATL_NC",0,11.184,11.184
"36077A7SE","EBIRD_ATL_NC",0,11.101,11.101
"36076A4CW","EBIRD_ATL_NC",0,11.049,11.049
"36081C7SW","EBIRD_ATL_NC",0,11.034,11.034
"35080G6SE","EBIRD_ATL_NC",0,10.999,10.999
"35082B5NW","EBIRD_ATL_NC",0,10.917,10.917
"34077A8CE","EBIRD_ATL_NC",0,10.9,10.9
"36079A1CE","EBIRD_ATL_NC",0,10.834,10.834
"34076F6NE","EBIRD_ATL_NC",0,10.684,10.684
"35078G8NW","EBIRD_ATL_NC",0.05,10.683,10.633
"35078D3SE","EBIRD_ATL_NC",0.3,10.655,10.355
"35075G7CW","EBIRD_ATL_NC",0,10.5,10.5
"35082C2CE","EBIRD_ATL_NC",0.833,10.45,9.617
"35076D8NE","EBIRD_ATL_NC",0.133,10.449,10.316
"35080C8NW","EBIRD_ATL_NC",0,10.433,10.433
"36081D1SE","EBIRD_ATL_NC",0,10.401,10.401
"36079C6SW","EBIRD_ATL_NC",0,10.399,10.399
"34077C6NE","EBIRD_ATL_NC",0,10.366,10.366
"36080A1SE","EBIRD_ATL_NC",0,10.265,10.265
"35076A8NW","EBIRD_ATL_NC",0,10.251,10.251
"34077E4SE","EBIRD_ATL_NC",0,10.198,10.198
"35080C1NW","EBIRD_ATL_NC",0.334,10.185,9.851
"33078H4SE","EBIRD_ATL_NC",0,10.132,10.132
"o36081E1CE","EBIRD_ATL_NC",0,10.033,10.033
"35083E1NW","EBIRD_ATL_NC",0,10.017,10.017
"35082D6NE","EBIRD_ATL_NC",0.017,10.017,10
"34077B8CE","EBIRD_ATL_NC",0.083,9.967,9.884
"35079A5CE","EBIRD_ATL_NC",0,9.918,9.918
"35078F7NE","EBIRD_ATL_NC",0,9.903,9.903
"35077E7CE","EBIRD_ATL_NC",0,9.832,9.832
"35078A8SE","EBIRD_ATL_NC",0,9.786,9.786
"35080G5SE","EBIRD_ATL_NC",0,9.772,9.772
"34076G8NW","EBIRD_ATL_NC",0,9.75,9.75
"35082H4SE","EBIRD_ATL_NC",0,9.684,9.684
"35082F1SE","EBIRD_ATL_NC",0.167,9.587,9.42
"35080B7NE","EBIRD_ATL_NC",0,9.567,9.567
"35077B1SW","EBIRD_ATL_NC",0,9.451,9.451
"35079G1CE","EBIRD_ATL_NC",0.467,9.419,8.952
"35080D8NE","EBIRD_ATL_NC",0,9.384,9.384
"36081D1SW","EBIRD_ATL_NC",0,9.335,9.335
"34077E3SW","EBIRD_ATL_NC",0,9.332,9.332
"35082B2NW","EBIRD_ATL_NC",0,9.332,9.332
"36081B7CE","EBIRD_ATL_NC",0,9.301,9.301
"34077C7CW","EBIRD_ATL_NC",0,9.27,9.27
"35082F3NE","EBIRD_ATL_NC",0,9.216,9.216
"35079F2NE","EBIRD_ATL_NC",0,9.182,9.182
"35077F8SE","EBIRD_ATL_NC",0,9.181,9.181
"35082F6NE","EBIRD_ATL_NC",0,8.983,8.983
"35078B7SW","EBIRD_ATL_NC",0,8.982,8.982
"35077B8NE","EBIRD_ATL_NC",0.517,8.903,8.386
"35082E7NW","EBIRD_ATL_NC",0,8.9,8.9
"36075D7SW","EBIRD_ATL_NC",0,8.883,8.883
"35083D5SW","EBIRD_ATL_NC",0,8.851,8.851
"35078F4CW","EBIRD_ATL_NC",0,8.801,8.801
"36078A7NE","EBIRD_ATL_NC",0,8.8,8.8
"36081A7SE","EBIRD_ATL_NC",0,8.751,8.751
"36079B5SE","EBIRD_ATL_NC",0,8.716,8.716
"33078H5SE","EBIRD_ATL_NC",0,8.702,8.702
"36081B4NW","EBIRD_ATL_NC",0,8.67,8.67
"35082F2SE","EBIRD_ATL_NC",0,8.667,8.667
"36078A6SE","EBIRD_ATL_NC",0.184,8.584,8.4
"36081A7CW","EBIRD_ATL_NC",0,8.568,8.568
"35080A1CW","EBIRD_ATL_NC",0,8.55,8.55
"35083A8NE","EBIRD_ATL_NC",0.25,8.508,8.258
"35081F8NW","EBIRD_ATL_NC",0,8.368,8.368
"35075B6CW","EBIRD_ATL_NC",0,8.317,8.317
"36081C6CE","EBIRD_ATL_NC",0,8.317,8.317
"35082C8SE","EBIRD_ATL_NC",0,8.25,8.25
"36079A1CW","EBIRD_ATL_NC",0,8.218,8.218
"35075G6NE","EBIRD_ATL_NC",0,8.166,8.166
"35079F1NE","EBIRD_ATL_NC",0,8.134,8.134
"35078F7NW","EBIRD_ATL_NC",0,8.084,8.084
"36081B8CE","EBIRD_ATL_NC",0,8.017,8.017
"34077B7CE","EBIRD_ATL_NC",0,7.985,7.985
"35078E7CW","EBIRD_ATL_NC",0,7.97,7.97
"35082C5NE","EBIRD_ATL_NC",0,7.95,7.95
"35076A8CW","EBIRD_ATL_NC",0,7.935,7.935
"35080D7NW","EBIRD_ATL_NC",0,7.833,7.833
"36078A8SW","EBIRD_ATL_NC",0,7.801,7.801
"35077E7SE","EBIRD_ATL_NC",0,7.749,7.749
"35078H6NE","EBIRD_ATL_NC",0,7.746,7.746
"36079B7CW","EBIRD_ATL_NC",0,7.734,7.734
"35081A1NE","EBIRD_ATL_NC",0,7.733,7.733
"35079F1SW","EBIRD_ATL_NC",0,7.717,7.717
"36081D3NW","EBIRD_ATL_NC",6.1,7.716,1.616
"35082E5NE","EBIRD_ATL_NC",0.167,7.701,7.534
"35080C2NW","EBIRD_ATL_NC",0,7.653,7.653
"36079A8NE","EBIRD_ATL_NC",0,7.65,7.65
"36077E6SE","EBIRD_ATL_NC",0.699,7.615,6.916
"35078F6CW","EBIRD_ATL_NC",0,7.566,7.566
"35078D6SE","EBIRD_ATL_NC",0,7.532,7.532
"36078A6SW","EBIRD_ATL_NC",0,7.453,7.453
"35080C8CE","EBIRD_ATL_NC",0,7.433,7.433
"35077A1NE","EBIRD_ATL_NC",0.1,7.404,7.304
"35083F1SW","EBIRD_ATL_NC",0,7.368,7.368
"34078A3NE","EBIRD_ATL_NC",0,7.335,7.335
"36079D8SW","EBIRD_ATL_NC",0,7.269,7.269
"35082E4NW","EBIRD_ATL_NC",0,7.267,7.267
"36078A7CW","EBIRD_ATL_NC",0,7.233,7.233
"35083E1CW","EBIRD_ATL_NC",0,7.218,7.218
"35082C7CW","EBIRD_ATL_NC",0,7.167,7.167
"35080C7NE","EBIRD_ATL_NC",0,7.151,7.151
"36081A3NE","EBIRD_ATL_NC",0.633,7.099,6.466
"35082C6SW","EBIRD_ATL_NC",0,7.05,7.05
"34079H4NW","EBIRD_ATL_NC",1.232,7.049,5.817
"35082G3NW","EBIRD_ATL_NC",0,7.016,7.016
"34077B7NE","EBIRD_ATL_NC",0,7.001,7.001
"36079A7CE","EBIRD_ATL_NC",0,7,7
"35075G8NE","EBIRD_ATL_NC",0,6.983,6.983
"34077C8SE","EBIRD_ATL_NC",0,6.967,6.967
"35078F1SE","EBIRD_ATL_NC",0.567,6.966,6.399
"35077A5SE","EBIRD_ATL_NC",0.267,6.933,6.666
"36082A2SE","EBIRD_ATL_NC",0,6.918,6.918
"35080A7CE","EBIRD_ATL_NC",0,6.85,6.85
"36080D3SE","EBIRD_ATL_NC",0,6.849,6.849
"35079G7SE","EBIRD_ATL_NC",0.667,6.816,6.149
"35078A7SW","EBIRD_ATL_NC",0,6.769,6.769
"36082A1NW","EBIRD_ATL_NC",0,6.767,6.767
"34078C1SE","EBIRD_ATL_NC",0,6.75,6.75
"36081B2SW","EBIRD_ATL_NC",0.133,6.684,6.551
"33078H2CE","EBIRD_ATL_NC",0,6.682,6.682
"35078E8NW","EBIRD_ATL_NC",0,6.633,6.633
"35076E7SE","EBIRD_ATL_NC",0,6.632,6.632
"35078F8SE","EBIRD_ATL_NC",0.05,6.6,6.55
"36081B7NW","EBIRD_ATL_NC",0,6.568,6.568
"35078F6CE","EBIRD_ATL_NC",0,6.565,6.565
"35082F2NE","EBIRD_ATL_NC",0,6.534,6.534
"34079D2NW","EBIRD_ATL_NC",0,6.534,6.534
"35076H1SW","EBIRD_ATL_NC",0,6.533,6.533
"35079E8NW","EBIRD_ATL_NC",0,6.52,6.52
"35078A1SE","EBIRD_ATL_NC",0.633,6.516,5.883
"35081H8SE","EBIRD_ATL_NC",0,6.5,6.5
"35083A2CW","EBIRD_ATL_NC",0,6.45,6.45
"36079B4SE","EBIRD_ATL_NC",0,6.435,6.435
"34077D8SE","EBIRD_ATL_NC",0,6.414,6.414
"36081A7NE","EBIRD_ATL_NC",0,6.332,6.332
"35075B5NW","EBIRD_ATL_NC",0,6.3,6.3
"34079H5NE","EBIRD_ATL_NC",0.7,6.267,5.567
"34076F8NW","EBIRD_ATL_NC",0,6.232,6.232
"36080B3CE","EBIRD_ATL_NC",0,6.219,6.219
"36079B7NE","EBIRD_ATL_NC",0,6.201,6.201
"35083A2NE","EBIRD_ATL_NC",0,6.2,6.2
"35080A7SE","EBIRD_ATL_NC",0,6.149,6.149
"36079C2SE","EBIRD_ATL_NC",0,6.148,6.148
"35075H5SW","EBIRD_ATL_NC",0.183,6.132,5.949
"36081D3SE","EBIRD_ATL_NC",0,6.05,6.05
"35081G7NE","EBIRD_ATL_NC",5.967,5.967,0
"35082D4SE","EBIRD_ATL_NC",0,5.964,5.964
"35080F4NE","EBIRD_ATL_NC",0,5.95,5.95
"36079D8CW","EBIRD_ATL_NC",0,5.899,5.899
"35082C7SE","EBIRD_ATL_NC",0,5.867,5.867
"36075B6SW","EBIRD_ATL_NC",0,5.851,5.851
"36081A7SW","EBIRD_ATL_NC",0,5.834,5.834
"35079F1CW","EBIRD_ATL_NC",0,5.833,5.833
"34079C1NW","EBIRD_ATL_NC",0.267,5.819,5.552
"34076F6CW","EBIRD_ATL_NC",0,5.801,5.801
"35080A6CE","EBIRD_ATL_NC",0.434,5.737,5.303
"35082C1SE","EBIRD_ATL_NC",0,5.683,5.683
"35080D4NW","EBIRD_ATL_NC",0,5.668,5.668
"36081B7CW","EBIRD_ATL_NC",0,5.617,5.617
"36079B8SE","EBIRD_ATL_NC",0,5.599,5.599
"35082H7SE","EBIRD_ATL_NC",0,5.599,5.599
"35080C2NE","EBIRD_ATL_NC",0,5.593,5.593
"36076A5CW","EBIRD_ATL_NC",0,5.585,5.585
"35082F8CE","EBIRD_ATL_NC",0,5.583,5.583
"36080B5SE","EBIRD_ATL_NC",0,5.566,5.566
"35083E2SE","EBIRD_ATL_NC",0,5.566,5.566
"35075G5CE","EBIRD_ATL_NC",0,5.534,5.534
"34076F5SE","EBIRD_ATL_NC",0,5.5,5.5
"35082H1SE","EBIRD_ATL_NC",0,5.488,5.488
"36081D2CE","EBIRD_ATL_NC",0,5.483,5.483
"35079G3NE","EBIRD_ATL_NC",0,5.468,5.468
"36081A2SE","EBIRD_ATL_NC",0,5.457,5.457
"35082B3NW","EBIRD_ATL_NC",0,5.451,5.451
"35082F2NW","EBIRD_ATL_NC",0,5.4,5.4
"35082F3SE","EBIRD_ATL_NC",0,5.317,5.317
"35077A2SE","EBIRD_ATL_NC",0,5.285,5.285
"36079D7SE","EBIRD_ATL_NC",0.401,5.284,4.883
"35082C2SE","EBIRD_ATL_NC",0.617,5.255,4.638
"36080A1NW","EBIRD_ATL_NC",0,5.25,5.25
"35080D4SE","EBIRD_ATL_NC",0,5.234,5.234
"35078H5SW","EBIRD_ATL_NC",0,5.216,5.216
"35078D8NE","EBIRD_ATL_NC",0.834,5.152,4.318
"34078E8SE","EBIRD_ATL_NC",0,5.119,5.119
"35080B6SE","EBIRD_ATL_NC",0,5.117,5.117
"34076F6CE","EBIRD_ATL_NC",0,5.101,5.101
"36081C4SE","EBIRD_ATL_NC",0,5.101,5.101
"35083E1SW","EBIRD_ATL_NC",0,5.1,5.1
"36081C2CW","EBIRD_ATL_NC",0,5.035,5.035
"36079A5CW","EBIRD_ATL_NC",0,5.033,5.033
"35082C3CW","EBIRD_ATL_NC",0,5.017,5.017
"35080G4CW","EBIRD_ATL_NC",0,5,5
"35082G2SW","EBIRD_ATL_NC",0,4.967,4.967
"35079G1NW","EBIRD_ATL_NC",0,4.933,4.933
"35083A2CE","EBIRD_ATL_NC",0,4.917,4.917
"35079F1NW","EBIRD_ATL_NC",0.2,4.917,4.717
"36077B8NE","EBIRD_ATL_NC",0,4.901,4.901
"36080A2NW","EBIRD_ATL_NC",0,4.901,4.901
"36076B3NE","EBIRD_ATL_NC",0,4.867,4.867
"35082E6CE","EBIRD_ATL_NC",0,4.833,4.833
"35075G5SE","EBIRD_ATL_NC",0,4.817,4.817
"35079E1NW","EBIRD_ATL_NC",0.634,4.804,4.17
"35081C5CE","EBIRD_ATL_NC",0,4.8,4.8
"35080A6CW","EBIRD_ATL_NC",0,4.75,4.75
"35081C5NE","EBIRD_ATL_NC",0,4.717,4.717
"35080C6NW","EBIRD_ATL_NC",0,4.684,4.684
"35080D6CW","EBIRD_ATL_NC",0,4.683,4.683
"35077A4SE","EBIRD_ATL_NC",0,4.668,4.668
"36079A6SE","EBIRD_ATL_NC",0,4.651,4.651
"34078G6SE","EBIRD_ATL_NC",0,4.618,4.618
"34078G6CE","EBIRD_ATL_NC",0.367,4.57,4.203
"35080E7SE","EBIRD_ATL_NC",0,4.567,4.567
"35081H5CE","EBIRD_ATL_NC",0,4.555,4.555
"35080E7SW","EBIRD_ATL_NC",0,4.551,4.551
"35082D4CW","EBIRD_ATL_NC",0,4.517,4.517
"36079B7CE","EBIRD_ATL_NC",0,4.452,4.452
"34078G7SE","EBIRD_ATL_NC",0,4.451,4.451
"36080A2NE","EBIRD_ATL_NC",0,4.449,4.449
"36079D5SE","EBIRD_ATL_NC",0,4.433,4.433
"36078D3CW","EBIRD_ATL_NC",0,4.4,4.4
"o37079E5SE","EBIRD_ATL_NC",0,4.399,4.399
"33077G8NW","EBIRD_ATL_NC",0,4.383,4.383
"35077H7NE","EBIRD_ATL_NC",0,4.382,4.382
"34078D2NE","EBIRD_ATL_NC",0,4.367,4.367
"34079G7NW","EBIRD_ATL_NC",0.117,4.354,4.237
"35078G8CW","EBIRD_ATL_NC",0,4.317,4.317
"34076G4SE","EBIRD_ATL_NC",0,4.317,4.317
"34077F1CW","EBIRD_ATL_NC",0,4.284,4.284
"36079C7SE","EBIRD_ATL_NC",1.05,4.233,3.183
"35083E3SE","EBIRD_ATL_NC",0,4.2,4.2
"35083C4SW","EBIRD_ATL_NC",0.483,4.199,3.716
"35076C5CE","EBIRD_ATL_NC",0,4.167,4.167
"36080A3SE","EBIRD_ATL_NC",0,4.167,4.167
