atlas_block,priority,state
34078D5CW,no,North Carolina
34078D5CE,no,North Carolina
34078D5NW,no,North Carolina
34078D5NE,no,North Carolina
34078D6SW,no,North Carolina
34078D6SE,yes,North Carolina
34078D6CW,no,North Carolina
34078D6CE,no,North Carolina
34078D6NW,no,North Carolina
34078D6NE,no,North Carolina
34078D7SW,no,North Carolina
34078D7SE,yes,North Carolina
34078D7CW,no,North Carolina
34078D7CE,no,North Carolina
34078D7NW,no,North Carolina
34078D7NE,no,North Carolina
34078D8SW,no,North Carolina
34078D8SE,yes,North Carolina
34078D8CW,no,North Carolina
34078D8CE,no,North Carolina
34078D8NW,no,North Carolina
34078D8NE,no,North Carolina
34078E1SW,no,North Carolina
34078E1SE,yes,North Carolina
34078E1CW,no,North Carolina
34078E1CE,no,North Carolina
34078E1NW,no,North Carolina
34078E1NE,no,North Carolina
34078E2SW,no,North Carolina
34078E2SE,yes,North Carolina
34078E2CW,no,North Carolina
34078E2CE,no,North Carolina
34078E2NW,no,North Carolina
34078E2NE,no,North Carolina
34078E3SW,no,North Carolina
34078E3SE,yes,North Carolina
34078E3CW,no,North Carolina
34078E3CE,no,North Carolina
34078E3NW,no,North Carolina
34078E3NE,no,North Carolina
34078E4SW,no,North Carolina
34078E4SE,yes,North Carolina
34078E4CW,no,North Carolina
34078E4CE,no,North Carolina
34078E4NW,no,North Carolina
34078E4NE,no,North Carolina
34078E5SW,no,North Carolina
34078E5SE,yes,North Carolina
34078E5CW,no,North Carolina
34078E5CE,no,North Carolina
34078E5NW,no,North Carolina
34078E5NE,no,North Carolina
34078E6SW,no,North Carolina
34078E6SE,yes,North Carolina
34078E6CW,no,North Carolina
34078E6CE,no,North Carolina
34078E6NW,no,North Carolina
34078E6NE,no,North Carolina
34078E7SW,no,North Carolina
34078E7SE,yes,North Carolina
34078E7CW,no,North Carolina
34078E7CE,no,North Carolina
34078E7NW,no,North Carolina
34078E7NE,no,North Carolina
34078E8SW,no,North Carolina
34078E8SE,yes,North Carolina
34078E8CW,no,North Carolina
34078E8CE,no,North Carolina
34078E8NW,no,North Carolina
35077F8CW,no,North Carolina
34078H5CW,no,North Carolina
34076E5NE,yes,North Carolina
34076F4SW,no,North Carolina
34076F4CW,yes,North Carolina
34076F4NW,no,North Carolina
34076F4NE,no,North Carolina
34076F5SW,no,North Carolina
34076F5SE,yes,North Carolina
34076F5CW,no,North Carolina
34076F5CE,no,North Carolina
34076F5NW,no,North Carolina
34076F5NE,no,North Carolina
34076F6CW,yes,North Carolina
34076F6CE,no,North Carolina
34076F6NW,no,North Carolina
34076F6NE,no,North Carolina
34076F7CW,yes,North Carolina
34076F7CE,no,North Carolina
34076F7NW,no,North Carolina
34076F7NE,no,North Carolina
34076F8CW,yes,North Carolina
34076F8CE,no,North Carolina
34076F8NW,no,North Carolina
34076F8NE,no,North Carolina
34076G3CW,yes,North Carolina
34076G3NW,no,North Carolina
34076G3NE,no,North Carolina
34076G4SW,no,North Carolina
34076G4SE,yes,North Carolina
34076G4CW,no,North Carolina
34076G4CE,no,North Carolina
34076G4NW,no,North Carolina
34076G4NE,no,North Carolina
34076G5SW,no,North Carolina
34076G5SE,yes,North Carolina
34076G5CW,no,North Carolina
34076G5CE,no,North Carolina
34076G5NW,no,North Carolina
34076G5NE,no,North Carolina
34076G6SW,no,North Carolina
34076G6SE,yes,North Carolina
34076G6CW,no,North Carolina
34076G6CE,no,North Carolina
34076G6NW,no,North Carolina
34076G6NE,no,North Carolina
34076G7SW,no,North Carolina
34076G7SE,yes,North Carolina
34076G7CW,no,North Carolina
34076G7CE,no,North Carolina
34076G7NW,no,North Carolina
34076G7NE,no,North Carolina
34076G8SW,no,North Carolina
34076G8SE,yes,North Carolina
34076G8CW,no,North Carolina
34076G8CE,no,North Carolina
35080G8CE,no,North Carolina
34076G8NW,no,North Carolina
34076G8NE,no,North Carolina
34076H2SW,no,North Carolina
34076H2CW,yes,North Carolina
34076H2CE,no,North Carolina
34076H2NW,no,North Carolina
34076H2NE,no,North Carolina
34076H3SW,no,North Carolina
34076H3SE,yes,North Carolina
34076H3CW,no,North Carolina
34076H3CE,no,North Carolina
34076H3NW,no,North Carolina
34076H3NE,no,North Carolina
34076H4SW,no,North Carolina
34076H4SE,yes,North Carolina
34076H4CW,no,North Carolina
34076H4CE,no,North Carolina
34076H4NW,no,North Carolina
34076H4NE,no,North Carolina
34076H5SW,no,North Carolina
34076H5SE,yes,North Carolina
34076H5CW,no,North Carolina
34076H5CE,no,North Carolina
34076H5NW,no,North Carolina
34076H5NE,no,North Carolina
34076H6SW,no,North Carolina
34076H6SE,yes,North Carolina
34076H6CW,no,North Carolina
34076H6CE,no,North Carolina
34076H6NW,no,North Carolina
34076H6NE,no,North Carolina
34076H7SW,no,North Carolina
34076H7SE,yes,North Carolina
34076H7CW,no,North Carolina
34076H7CE,no,North Carolina
34076H7NW,no,North Carolina
34076H7NE,no,North Carolina
34076H8SW,no,North Carolina
34076H8SE,yes,North Carolina
34076H8CW,no,North Carolina
34076H8CE,no,North Carolina
34076H8NW,no,North Carolina
34076H8NE,no,North Carolina
34077A7CW,no,North Carolina
34077A7NW,yes,North Carolina
34077A8SW,no,North Carolina
34077A8SE,yes,North Carolina
34077A8CW,no,North Carolina
34077A8CE,no,North Carolina
34077A8NW,no,North Carolina
34077A8NE,no,North Carolina
34077B7SW,no,North Carolina
34077B7CW,yes,North Carolina
34077B7CE,no,North Carolina
34077B7NW,no,North Carolina
34077B7NE,no,North Carolina
34077B8SW,no,North Carolina
34077B8SE,yes,North Carolina
34077B8CW,no,North Carolina
34077B8CE,no,North Carolina
34077B8NW,no,North Carolina
34077B8NE,no,North Carolina
34077C5NW,yes,North Carolina
34077C6SW,no,North Carolina
34077C6CW,yes,North Carolina
34077C6CE,no,North Carolina
34077C6NW,no,North Carolina
34077C6NE,no,North Carolina
34077C7SW,no,North Carolina
34077C7SE,yes,North Carolina
34077C7CW,no,North Carolina
34077C7CE,no,North Carolina
34077C7NW,no,North Carolina
34077C7NE,no,North Carolina
34077C8SW,no,North Carolina
34077C8SE,yes,North Carolina
34077C8CW,no,North Carolina
34077C8CE,no,North Carolina
34077C8NW,no,North Carolina
34077C8NE,no,North Carolina
34078E8NE,no,North Carolina
34077D4CW,no,North Carolina
34077D4NW,yes,North Carolina
34077D4NE,no,North Carolina
34077D5SW,no,North Carolina
34077D5SE,no,North Carolina
34077D5CW,no,North Carolina
34077D5CE,yes,North Carolina
34077D5NW,no,North Carolina
34077D5NE,no,North Carolina
34077D6SW,no,North Carolina
34077D6SE,yes,North Carolina
34077D6CW,no,North Carolina
34077D6CE,no,North Carolina
34077D6NW,no,North Carolina
34077D6NE,no,North Carolina
34077D7SW,no,North Carolina
34077D7SE,yes,North Carolina
34077D7CW,no,North Carolina
34077D7CE,no,North Carolina
34077D7NW,no,North Carolina
34077D7NE,no,North Carolina
34077D8SW,no,North Carolina
34077D8SE,yes,North Carolina
34077D8CW,no,North Carolina
34077D8CE,no,North Carolina
34077D8NW,no,North Carolina
34077D8NE,no,North Carolina
34077E2CW,no,North Carolina
34077E2NW,yes,North Carolina
34077E2NE,no,North Carolina
34077E3SW,no,North Carolina
34077E3CW,yes,North Carolina
34077E3CE,no,North Carolina
34077E3NW,no,North Carolina
34077E3NE,no,North Carolina
34077E4SW,no,North Carolina
34077E4SE,yes,North Carolina
34077E4CW,no,North Carolina
34077E4CE,no,North Carolina
34077E4NW,no,North Carolina
34077E4NE,no,North Carolina
34077E5SW,no,North Carolina
34077E5SE,yes,North Carolina
34077E5CW,no,North Carolina
34077E5CE,no,North Carolina
34077E5NW,no,North Carolina
34077E5NE,no,North Carolina
34077E6SW,no,North Carolina
34077E6SE,yes,North Carolina
34077E6CW,no,North Carolina
34077E6CE,no,North Carolina
34077E6NW,no,North Carolina
34077E6NE,no,North Carolina
34077E7SW,no,North Carolina
34077E7SE,yes,North Carolina
34077E7CW,no,North Carolina
34077E7CE,no,North Carolina
34077E7NW,no,North Carolina
34077E7NE,no,North Carolina
34077E8SW,no,North Carolina
34077E8SE,yes,North Carolina
34077E8CW,no,North Carolina
34077E8CE,no,North Carolina
34077E8NW,no,North Carolina
34077E8NE,no,North Carolina
34077F1SW,no,North Carolina
34077F1SE,yes,North Carolina
34077F1CW,no,North Carolina
34077F1CE,no,North Carolina
34077F1NW,no,North Carolina
34077F1NE,no,North Carolina
34077F2SW,no,North Carolina
34077F2SE,yes,North Carolina
34077F2CW,no,North Carolina
34077F2CE,no,North Carolina
34077F2NW,no,North Carolina
34077F2NE,no,North Carolina
34077F3SW,no,North Carolina
34077F3SE,yes,North Carolina
34077F3CW,no,North Carolina
34077F3CE,no,North Carolina
34077F3NW,no,North Carolina
34077F3NE,no,North Carolina
34077F4SW,no,North Carolina
34077F4SE,yes,North Carolina
34077F4CW,no,North Carolina
34077F4CE,no,North Carolina
34077F4NW,no,North Carolina
34077F4NE,no,North Carolina
34077F5SW,no,North Carolina
34077F5SE,yes,North Carolina
34077F5CW,no,North Carolina
34077F5CE,no,North Carolina
34077F5NW,no,North Carolina
34077F5NE,no,North Carolina
34077F6SW,no,North Carolina
34077F6SE,yes,North Carolina
34077F6CW,no,North Carolina
34077F6CE,no,North Carolina
34077F6NW,no,North Carolina
34077F6NE,no,North Carolina
34077F7SW,no,North Carolina
34077F7SE,yes,North Carolina
34077F7CW,no,North Carolina
34077F7CE,no,North Carolina
34077F7NW,no,North Carolina
34077F7NE,no,North Carolina
34077F8SW,no,North Carolina
34077F8SE,yes,North Carolina
34077F8CW,no,North Carolina
34077F8CE,no,North Carolina
34077F8NW,no,North Carolina
34077F8NE,no,North Carolina
34077G1SW,no,North Carolina
34077G1SE,yes,North Carolina
34077G1CW,no,North Carolina
34077G1CE,no,North Carolina
34077G1NW,no,North Carolina
34077G1NE,no,North Carolina
34077G2SW,no,North Carolina
34077G2SE,yes,North Carolina
34077G2CW,no,North Carolina
34077G2CE,no,North Carolina
34077G2NW,no,North Carolina
34077G2NE,no,North Carolina
34077G3SW,no,North Carolina
34077G3SE,yes,North Carolina
34077G3CW,no,North Carolina
34077G3CE,no,North Carolina
34077G3NW,no,North Carolina
34077G3NE,no,North Carolina
34077G4SW,no,North Carolina
34077G4SE,yes,North Carolina
34077G4CW,no,North Carolina
34077G4CE,no,North Carolina
34077G4NW,no,North Carolina
34077G4NE,no,North Carolina
34077G5SW,no,North Carolina
34077G5SE,yes,North Carolina
34077G5CW,no,North Carolina
34077G5CE,no,North Carolina
34077G5NW,no,North Carolina
34077G5NE,no,North Carolina
34077G6SW,no,North Carolina
34077G6SE,yes,North Carolina
34077G6CW,no,North Carolina
34077G6CE,no,North Carolina
34077G6NW,no,North Carolina
34077G6NE,no,North Carolina
34077G7SW,no,North Carolina
34077G7SE,yes,North Carolina
34077G7CW,no,North Carolina
34077G7CE,no,North Carolina
34077G7NW,no,North Carolina
34077G7NE,no,North Carolina
34077G8SW,no,North Carolina
34077G8SE,yes,North Carolina
34077G8CW,no,North Carolina
34077G8CE,no,North Carolina
34077G8NW,no,North Carolina
34077G8NE,no,North Carolina
34077H1SW,no,North Carolina
34077H1SE,yes,North Carolina
34077H1CW,no,North Carolina
34077H1CE,no,North Carolina
35076G1SW,no,North Carolina
35075C8SE,yes,North Carolina
34077H3SW,no,North Carolina
35075C8CW,no,North Carolina
35075C8CE,no,North Carolina
35075C8NW,no,North Carolina
35075C8NE,no,North Carolina
35075D5SW,no,North Carolina
35075D5SE,yes,North Carolina
35075D5CW,no,North Carolina
35075D5CE,no,North Carolina
35075D5NW,no,North Carolina
35075D5NE,no,North Carolina
35075D6SW,no,North Carolina
35075D6SE,yes,North Carolina
35075D6CW,no,North Carolina
35075D6CE,no,North Carolina
35075D6NW,no,North Carolina
35075D6NE,no,North Carolina
35075D7SW,no,North Carolina
35075D7SE,yes,North Carolina
35075D7CW,no,North Carolina
35075D7CE,no,North Carolina
35075D7NW,no,North Carolina
35075D7NE,no,North Carolina
35075D8SW,no,North Carolina
35075D8SE,yes,North Carolina
35075D8CW,no,North Carolina
35075D8CE,no,North Carolina
35075D8NW,no,North Carolina
35075D8NE,no,North Carolina
35075E5SW,no,North Carolina
35075E5SE,yes,North Carolina
35075E5CW,no,North Carolina
35075E5CE,no,North Carolina
35075E5NW,no,North Carolina
35075E5NE,no,North Carolina
35075E6SW,no,North Carolina
35075E6SE,no,North Carolina
35075E6CW,no,North Carolina
35075E6CE,no,North Carolina
35075E6NW,yes,North Carolina
35075E6NE,no,North Carolina
35075E7SW,no,North Carolina
35075E7SE,no,North Carolina
35075E7CW,no,North Carolina
35075E7CE,no,North Carolina
35075E7NW,yes,North Carolina
35075E7NE,no,North Carolina
35075E8SW,no,North Carolina
35075E8SE,no,North Carolina
35075E8CW,yes,North Carolina
35075E8CE,no,North Carolina
35075E8NW,no,North Carolina
35075E8NE,no,North Carolina
35075F5SW,no,North Carolina
35075F5SE,no,North Carolina
35075F5CW,no,North Carolina
35075F5CE,no,North Carolina
35075F5NW,no,North Carolina
35075F5NE,yes,North Carolina
35075F6SW,no,North Carolina
35075F6SE,no,North Carolina
35075F6CW,yes,North Carolina
35075F6CE,no,North Carolina
35075F6NW,no,North Carolina
35075F6NE,no,North Carolina
35075F7SW,no,North Carolina
35075F7SE,yes,North Carolina
35075F7CW,no,North Carolina
35075F7CE,no,North Carolina
35075F7NW,no,North Carolina
35075F7NE,no,North Carolina
35075F8SW,no,North Carolina
35075F8SE,yes,North Carolina
35075F8CW,no,North Carolina
35075F8CE,no,North Carolina
35075F8NW,no,North Carolina
35075F8NE,no,North Carolina
35075G5SW,no,North Carolina
35075G5SE,yes,North Carolina
35075G5CW,no,North Carolina
35075G5CE,no,North Carolina
35075G5NW,no,North Carolina
35075G5NE,no,North Carolina
35075G6SW,no,North Carolina
35075G6SE,no,North Carolina
35075G6CW,yes,North Carolina
35075G6CE,no,North Carolina
35075G6NW,no,North Carolina
35075G6NE,no,North Carolina
35075G7SW,no,North Carolina
35075G7SE,yes,North Carolina
35075G7CW,no,North Carolina
35075G7CE,no,North Carolina
35075G7NW,no,North Carolina
35075G7NE,no,North Carolina
35075G8SW,no,North Carolina
35075G8SE,yes,North Carolina
35075G8CW,no,North Carolina
35075G8CE,no,North Carolina
35075G8NW,no,North Carolina
35075G8NE,no,North Carolina
35075H5SW,no,North Carolina
35075H5CW,yes,North Carolina
35075H5NW,no,North Carolina
35075H6SW,no,North Carolina
35075H6SE,yes,North Carolina
35075H6CW,no,North Carolina
35075H6CE,no,North Carolina
35075H6NW,no,North Carolina
35075H6NE,no,North Carolina
35075H7SW,no,North Carolina
35075H7SE,yes,North Carolina
35075H7CW,no,North Carolina
35075H7CE,no,North Carolina
35075H7NW,no,North Carolina
35075H7NE,no,North Carolina
35075H8SW,no,North Carolina
35075H8SE,yes,North Carolina
35075H8CW,no,North Carolina
35075H8CE,no,North Carolina
35075H8NW,no,North Carolina
35075H8NE,no,North Carolina
35076A1SW,no,North Carolina
35076A1CW,yes,North Carolina
35076A1CE,no,North Carolina
35076A1NW,no,North Carolina
35076A1NE,no,North Carolina
35076A2SW,no,North Carolina
35076A2SE,yes,North Carolina
35076A2CW,no,North Carolina
35076A2CE,no,North Carolina
35076A2NW,no,North Carolina
35076A2NE,no,North Carolina
35076A3SW,no,North Carolina
35076A3SE,yes,North Carolina
35076A3CW,no,North Carolina
35076A3CE,no,North Carolina
35076A3NW,no,North Carolina
35076A3NE,no,North Carolina
35076A4SW,yes,North Carolina
35076A4SE,no,North Carolina
35076A4CW,no,North Carolina
35076A4CE,no,North Carolina
35076A4NW,no,North Carolina
35076A4NE,no,North Carolina
35076A5SW,no,North Carolina
35076A5SE,no,North Carolina
35076A5CW,yes,North Carolina
35076A5CE,no,North Carolina
35076A5NW,no,North Carolina
35076A5NE,no,North Carolina
35076A6SW,no,North Carolina
35076A6SE,no,North Carolina
35076A6CW,yes,North Carolina
35076A6CE,no,North Carolina
35076A6NW,no,North Carolina
35076A6NE,no,North Carolina
35076A7SW,no,North Carolina
35076A7SE,yes,North Carolina
34078F1SW,no,North Carolina
34078H5CE,no,North Carolina
35076F5NE,no,North Carolina
34078H5NW,no,North Carolina
35077F8CE,no,North Carolina
34078F1SE,yes,North Carolina
34078H5NE,no,North Carolina
35076F6SW,no,North Carolina
33077G8NW,yes,North Carolina
34078H6SW,no,North Carolina
34078H6SE,yes,North Carolina
35076F6SE,yes,North Carolina
34078H6CW,no,North Carolina
33077H8SW,no,North Carolina
34078H6CE,no,North Carolina
35076F6CW,no,North Carolina
34078H6NW,no,North Carolina
33077H8CW,yes,North Carolina
34078H6NE,no,North Carolina
35076F6CE,no,North Carolina
33077H8CE,no,North Carolina
34078H7SW,no,North Carolina
34078H7SE,yes,North Carolina
34078H7CW,no,North Carolina
34078H7CE,no,North Carolina
34078H7NW,no,North Carolina
34078H7NE,no,North Carolina
34078H8SW,no,North Carolina
34078H8SE,yes,North Carolina
34078H8CW,no,North Carolina
34078H8CE,no,North Carolina
34078H8NW,no,North Carolina
34078H8NE,no,North Carolina
34079B1NE,no,North Carolina
34079C1SE,no,North Carolina
34079C1CW,no,North Carolina
34079C1CE,no,North Carolina
34079C1NW,yes,North Carolina
34079C1NE,no,North Carolina
34079C2NE,no,North Carolina
34079D1SW,no,North Carolina
34079D1SE,yes,North Carolina
34079D1CW,no,North Carolina
34079D1CE,no,North Carolina
34079D1NW,no,North Carolina
34079D1NE,no,North Carolina
34079D2SW,no,North Carolina
34079D2SE,no,North Carolina
34079D2CW,no,North Carolina
34079D2CE,no,North Carolina
34079D2NW,yes,North Carolina
34079D2NE,no,North Carolina
34079D3CE,no,North Carolina
34077H1NW,no,North Carolina
34079D3NE,no,North Carolina
34079E1SW,no,North Carolina
34079E1SE,yes,North Carolina
34079E1CW,no,North Carolina
34079E1CE,no,North Carolina
34079E1NW,no,North Carolina
34079E1NE,no,North Carolina
34079E2SW,no,North Carolina
34079E2SE,yes,North Carolina
34079E2CW,no,North Carolina
34079E2CE,no,North Carolina
34079E2NW,no,North Carolina
34079E2NE,no,North Carolina
35075C7SW,no,North Carolina
34079E3SW,no,North Carolina
34079E3SE,yes,North Carolina
34079E3CW,no,North Carolina
34079E3CE,no,North Carolina
34079E3NW,no,North Carolina
34079E3NE,no,North Carolina
34079E4CE,no,North Carolina
34079E4NW,no,North Carolina
34079E4NE,no,North Carolina
34079F1SW,no,North Carolina
34079F1SE,yes,North Carolina
34079F1CW,no,North Carolina
34079F1CE,no,North Carolina
34079F1NW,no,North Carolina
34079F1NE,no,North Carolina
34079F2SW,no,North Carolina
34079F2SE,yes,North Carolina
34079F2CW,no,North Carolina
34079F2CE,no,North Carolina
34079F2NW,no,North Carolina
34079F2NE,no,North Carolina
34079F3SW,no,North Carolina
34079F3SE,yes,North Carolina
34079F3CW,no,North Carolina
34079F3CE,no,North Carolina
34079F3NW,no,North Carolina
34079F3NE,no,North Carolina
34079F4SW,no,North Carolina
34079F4SE,yes,North Carolina
34079F4CW,no,North Carolina
34079F4CE,no,North Carolina
34079F4NW,no,North Carolina
34079F4NE,no,North Carolina
34079F5SE,no,North Carolina
34079F5CE,no,North Carolina
34079F5NW,no,North Carolina
34079F5NE,yes,North Carolina
34079G1SW,no,North Carolina
34079G1SE,yes,North Carolina
34079G1CW,no,North Carolina
34079G1CE,no,North Carolina
34079G1NW,no,North Carolina
34079G1NE,no,North Carolina
34079G2SW,no,North Carolina
34079G2SE,yes,North Carolina
34079G2CW,no,North Carolina
34079G2CE,no,North Carolina
34079G2NW,no,North Carolina
34079G2NE,no,North Carolina
34079G3SW,no,North Carolina
34079G3SE,yes,North Carolina
34079G3CW,no,North Carolina
34079G3CE,no,North Carolina
34079G3NW,no,North Carolina
34079G3NE,no,North Carolina
34079G4SW,no,North Carolina
34079G4SE,yes,North Carolina
34079G4CW,no,North Carolina
34079G4CE,no,North Carolina
34079G4NW,no,North Carolina
34079G4NE,no,North Carolina
34079G5SW,no,North Carolina
34079G5SE,yes,North Carolina
34079G5CW,no,North Carolina
34079G5CE,no,North Carolina
34079G5NW,no,North Carolina
34079G5NE,no,North Carolina
34079G6SE,no,North Carolina
34079G6CW,no,North Carolina
34079G6CE,no,North Carolina
34079G6NW,yes,North Carolina
34079G6NE,no,North Carolina
34079G7CW,no,North Carolina
34079G7CE,no,North Carolina
34079G7NW,yes,North Carolina
34079G7NE,no,North Carolina
34079G8CW,no,North Carolina
34079G8CE,no,North Carolina
34079G8NW,yes,North Carolina
34079G8NE,no,North Carolina
34079H1SW,no,North Carolina
34079H1SE,yes,North Carolina
34079H1CW,no,North Carolina
34079H1CE,no,North Carolina
34079H1NW,no,North Carolina
34079H1NE,no,North Carolina
34079H2SW,no,North Carolina
34079H2SE,yes,North Carolina
34079H2CW,no,North Carolina
34079H2CE,no,North Carolina
34079H2NW,no,North Carolina
34079H2NE,no,North Carolina
34079H3SW,no,North Carolina
34079H3SE,yes,North Carolina
34079H3CW,no,North Carolina
34079H3CE,no,North Carolina
34079H3NW,no,North Carolina
34079H3NE,no,North Carolina
34079H4SW,no,North Carolina
34079H4SE,yes,North Carolina
34079H4CW,no,North Carolina
34079H4CE,no,North Carolina
34079H4NW,no,North Carolina
34079H4NE,no,North Carolina
34079H5SW,no,North Carolina
34079H5SE,yes,North Carolina
34079H5CW,no,North Carolina
34079H5CE,no,North Carolina
34079H5NW,no,North Carolina
34079H5NE,no,North Carolina
34079H6SW,no,North Carolina
34079H6SE,yes,North Carolina
34079H6CW,no,North Carolina
34079H6CE,no,North Carolina
34079H6NW,no,North Carolina
34079H6NE,no,North Carolina
34079H7SW,no,North Carolina
34079H7SE,yes,North Carolina
34079H7CW,no,North Carolina
34079H7CE,no,North Carolina
34079H7NW,no,North Carolina
34079H7NE,no,North Carolina
34079H8SW,no,North Carolina
34079H8SE,yes,North Carolina
34079H8CW,no,North Carolina
34079H8CE,no,North Carolina
34079H8NW,no,North Carolina
34079H8NE,no,North Carolina
